Interval,OvrFd Off,In Abnd,In Ans,In,Out Ans,Out,Max Wait (Seconds Value),Avg Wait (Seconds Value),Avg In Ans (Seconds Value),Avg Abnd (Seconds Value),% Svc (Other Value),Avg Rng (Out) (Seconds Value),Tot Tlk (Seconds Value),Avg Tlk (Seconds Value),Adv,Att Ret Abnd,Avg Answer (Other Value),Abnd After EM,Abnd Before EM,End On-Hold,Esc,Esc To,In Abnd Unique,Max Concr,Out Fail,OvrFd In,All Ans,All,UnMon,Unsuc Ret Abnd,Ans <= 15s,Abnd <= 60s,Avg Call (Seconds Value),Avg Held (Seconds Value),Avg Rng (In/Out) (Seconds Value),Max Call (Seconds Value),Max Held (Seconds Value),Max Talk (Seconds Value),Tot Call (Seconds Value),Tot Held (Seconds Value),Tot Rng (Seconds Value),Alerting (Seconds Value),Available (Seconds Value),Busy (Seconds Value),Handling (Seconds Value),N/A (Seconds Value)
19/01/2026 (15:00:00 - 15:59:59),0,21,198,219,40,42,119.99810256386276,30.386231576368363,0,0,100,0,36316.74935626489,183.41792604174188,0,0,0,0,0,0,0,0,0,0,2,0,238,261,0,0,88,17,0,0,0,616.1620945141416,59.984201449786035,546.3775067338003,43988.062766911135,5730.836917196296,2332.491946672159,962.4647981334004,226406.57181499316,44950.52756504453,43988.062766911135,16642.900619962315
19/01/2026 (16:00:00 - 16:59:59),0,16,171,187,27,34,105.9289688315599,18.54165718244494,0,0,100,0,27451.46058106572,160.53485719921474,0,0,0,0,0,0,0,0,0,0,7,0,198,221,0,0,96,10,0,0,0,552.1292591950931,43.16856361162157,501.6485941794083,32127.68194898279,3425.8520278222572,1447.7960780045225,586.3619205923196,236544.13990016037,32714.04386957511,32127.68194898279,18741.816230264507
19/01/2026 (17:00:00 - 17:59:59),0,18,148,166,24,28,83.17323495538206,15.348388295140762,0,0,100,0,42048.994013837684,284.1148244178222,0,0,0,0,0,0,0,0,0,0,4,0,172,194,0,0,76,15,0,0,0,734.2983735017023,89.22332488935567,641.4097787338379,46028.86019997629,3437.4062441193314,630.4264191034807,794.0467014808091,231045.46543920392,46822.9069,46028.86019997629,10131.627659338974
19/01/2026 (18:00:00 - 18:59:59),0,12,120,132,18,20,45.38151751903941,14.95398352750125,0,0,100,0,21862.07375441928,182.18394795349403,0,0,0,0,0,0,0,0,0,0,2,0,138,152,0,0,73,8,0,0,0,692.1432151811237,185.8333344373892,501.7874775545552,26942.276332892663,4537.514195771859,624.0916401067471,645.4321010434876,241739.16453321377,27587.70843393615,26942.276332892663,18673.127032850076
19/01/2026 (19:00:00 - 19:59:59),0,5,108,113,13,15,43.38957158,9.821231934565658,0,0,100,0,25311.98385895032,234.37022091620668,0,0,0,0,0,0,0,0,0,0,2,0,121,128,0,0,76,2,0,0,0,1064.241235494497,132.6850665254369,923.8962413385401,29726.70856,3587.4525163615162,926.8512432929203,558.2813298219113,239047.26757988567,30284.989889229913,29726.70856,18667.742530884425
19/01/2026 (20:00:00 - 20:59:59),0,4,93,97,6,6,20.69967168642025,5.777488497047719,0,0,100,0,45760.11500968505,492.04424741596824,0,0,0,0,0,0,0,0,0,0,0,0,99,103,0,0,81,3,0,0,0,1283.1847585463552,123.9438236,1151.905486281082,50377.69697057985,3935.3852335327438,726.2094194499274,414.3369701,225782.55263847913,50792.03394068718,50377.69697057985,11425.41342083367
19/01/2026 (21:00:00 - 21:59:59),0,1,61,62,9,9,47.72232214952973,8.716356520974603,0,0,100,0,10993.412608141341,180.2198788219892,0,0,0,0,0,0,0,0,0,0,0,0,70,71,0,0,41,1,0,0,0,675.7182170450994,248.3044731111166,421.3069900993154,14616.77581368883,3250.851221632772,427.4727684267223,328.29875708420155,251728.33711574713,14945.074570773031,14616.77581368883,21326.588313479828
19/01/2026 (22:00:00 - 22:59:59),0,4,47,51,10,13,43.12486128372557,9.249776306705757,0,0,100,0,7065.056289789817,150.3203465912727,0,0,0,0,0,0,0,0,0,0,3,0,57,64,0,0,34,4,0,0,0,631.5175297106615,44.28176796376353,581.1601541305538,7955.316454048196,604.7066062902013,346.3096341316193,225.39292239977348,264997.7542658122,8180.709376,7955.316454048196,14821.536357739828
19/01/2026 (23:00:00 - 23:59:59),0,1,42,43,6,6,25.295888060011617,7.063777094992992,0,0,100,0,10418.503471618595,248.05960646710938,0,0,0,0,0,0,0,0,0,0,0,0,48,49,0,0,24,0,0,0,0,680.5270204289088,64.61581083898643,610.5341113045275,11373.654620288606,729.3130207,258.1007176989502,142.74683570997354,256305.68230595198,11516.401455998579,11373.654620288606,20177.916238049424
20/01/2026 (00:00:00 - 00:59:59),0,1,32,33,10,11,34.151973253698756,6.971407127403133,0,0,100,0,9551.48935,298.48404217737436,0,0,0,0,0,0,0,0,0,0,1,0,42,44,0,0,29,1,0,0,0,691.5454633628302,76.64496722,606.2257421756563,10567.41350374321,738.3320271941848,364.3396665208713,151.04114119403067,261692.52608754748,10718.454644937241,10567.41350374321,15589.019267515276
20/01/2026 (01:00:00 - 01:59:59),0,1,22,23,9,10,27.466850018686618,7.200759160568433,0,0,100,0,6492.819933550124,295.1281787977329,0,0,0,0,0,0,0,0,0,0,1,0,31,33,0,0,17,1,0,0,0,1076.4316291913296,73.54141655704187,996.1445980107889,7370.221140421287,728.9976852,209.11405332847193,107.79168081685631,258058.1278700427,7478.012821238143,7370.221140421287,22463.85930871918
20/01/2026 (02:00:00 - 02:59:59),0,0,35,35,8,8,38.044899050568425,6.896978414528046,0,0,100,0,6482.622541214515,185.21778689184328,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,30,0,0,0,0,813.0571105895641,187.95519536074877,619.2875756,8667.321227774752,1981.1967984361465,250.0166054095968,131.0584085706222,258952.78819700674,8798.379636345373,8667.321227774752,20248.832166647884
20/01/2026 (03:00:00 - 03:59:59),0,2,27,29,7,9,18.1322499,3.1038184715837733,0,0,100,0,9778.296387802564,362.1591255,0,0,0,0,0,0,0,0,0,0,2,0,34,38,0,0,25,1,0,0,0,1382.5154374416527,138.8209744073561,1237.5967618910472,10970.164623184617,1027.2303045143176,207.32183887048245,128.43275297335478,262661.38632184814,11098.597376157972,10970.164623184617,14240.016301993835
20/01/2026 (04:00:00 - 04:59:59),0,0,41,41,5,5,8.631853997107452,2,0,0,100,0,9550.636573737416,232.94235545701014,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,39,0,0,0,0,931.6034071555752,75.04364946337897,849.3483734305734,10619.754276293932,773.4509478,331.7236760346488,135.6428956650984,260092.7441467884,10755.39717195903,10619.754276293932,17151.858681252554
20/01/2026 (05:00:00 - 05:59:59),0,0,52,52,12,14,29.51122197078273,6.1706974,0,0,100,0,10083.500872568726,193.91347831862933,0,0,0,0,0,0,0,0,0,0,2,0,64,66,0,0,39,0,0,0,0,827.1883892736114,73.59643065129517,748.0120170110224,11492.492776226467,1118.83494,357.1162631228094,232.20081771581042,264602.44479163963,11724.693593942276,11492.492776226467,11672.86161441808
20/01/2026 (06:00:00 - 06:59:59),0,1,72,73,10,12,27.993362692389372,7.372735137015793,0,0,100,0,13902.628205615487,193.0920584113262,0,0,0,0,0,0,0,0,0,0,2,0,82,85,0,0,54,1,0,0,0,784.4733322188431,59.782998700812804,721.1283359870089,15400.304763082053,1241.212735233021,292.08379754376097,380.2473633804553,254844.26182567445,15780.552126462508,15400.304763082053,17375.186047863026
20/01/2026 (07:00:00 - 07:59:59),0,6,90,96,8,8,37.22468572873121,11.102001631421594,0,0,100,0,52726.92154747658,585.8546838608509,0,0,0,0,0,0,0,0,0,0,0,0,98,104,0,0,61,4,0,0,0,1550.4136504932087,99.83631374993762,1443.1276013658767,55198.856178128815,1801.458446686746,730.0740669846533,311.1923439888487,218062.5221040748,55510.048522117664,55198.856178128815,14427.429373807527
20/01/2026 (08:00:00 - 08:59:59),0,5,119,124,19,23,57.47731387211247,15.62008399132782,0,0,100,0,26729.243269508093,224.61548965973188,0,0,0,0,0,0,0,0,0,0,4,0,138,147,0,0,74,3,0,0,0,589.6891865981967,80.98911446200391,499.5316680916034,30382.09853,2561.8151808475645,1265.2397581533373,406.88989521601565,237326.42768439755,30788.988426877815,30382.09853,19884.583888724617
20/01/2026 (09:00:00 - 09:59:59),0,15,130,145,28,29,50.350759715095236,13.559656635345611,0,0,100,0,25874.30246649719,199.0330958961322,0,0,0,0,0,0,0,0,0,0,1,0,158,174,0,0,90,9,0,0,0,751.9806516,171.61566144081166,571.8500771,33147.84916,6166.608002,1345.3562609057562,606.5278419603305,245015.52353514978,33754.377006249626,33147.84916,9230.099458600609
20/01/2026 (10:00:00 - 10:59:59),0,19,162,181,26,29,132.2493150795019,23.79254384167027,0,0,100,0,42156.511530371274,260.2253798171066,0,0,0,0,0,0,0,0,0,0,3,0,188,210,0,0,83,17,0,0,0,960.9742036368258,84.48052841842693,870.3655215771487,47529.14262252869,4379.870202274902,1152.0928845550218,895.9390373581291,221882.4339706798,48425.08165988682,47529.14262252869,17692.48436943339
20/01/2026 (11:00:00 - 11:59:59),0,22,226,248,30,36,152.53768355734795,36.08456611927993,0,0,100,0,61427.539369042286,271.8032715444349,0,0,0,0,0,0,0,0,0,0,6,0,256,284,0,0,82,18,0,0,0,1142.2125707728676,148.8232820149423,983.8380734498813,71114.20589434552,7528.091865685308,2445.1111188592513,1041.546310148447,197443.95319736726,72155.75220449397,71114.20589434552,18400.294598138764
20/01/2026 (12:00:00 - 12:59:59),0,23,193,216,43,49,104.29354866232973,25.35786786200808,0,0,100,0,64814.55177118358,335.82669311494084,0,0,0,0,0,0,0,0,0,0,6,0,236,265,0,0,78,16,0,0,0,919.4117769526525,66.88527803808726,845.7799626,71168.58108487261,5051.947810469722,1592.1825635220455,634.5374202178747,206764.7234,71803.11850509049,71168.58108487261,9432.158051784536
20/01/2026 (13:00:00 - 13:59:59),0,40,231,271,37,40,146.82000016722733,37.73724340781236,0,0,100,0,59276.315564696655,256.6074266869985,0,0,0,0,0,0,0,0,0,0,3,0,268,311,0,0,68,33,0,0,0,850.4439806909047,37.96137399576631,803.4593801122071,64808.277990204566,3447.597084850775,2418.2247242256003,827.3398854409999,202805.2552,65635.61787564556,64808.277990204566,19559.126959889418
20/01/2026 (14:00:00 - 14:59:59),0,32,216,248,27,31,126.43350163081853,31.63588815958838,0,0,100,0,36705.634977460955,169.93349526602293,0,0,0,0,0,0,0,0,0,0,4,0,243,279,0,0,72,25,0,0,0,543.0958014404401,55.53349572424132,480.5649062369037,41276.764995874946,3059.6917308862517,1700.3680734687148,865.6783719125608,225427.97358697874,42142.443367787506,41276.764995874946,20429.58304523374
20/01/2026 (15:00:00 - 15:59:59),0,16,195,211,35,38,107.03226552960848,25.383298177177767,0,0,100,0,42930.88678625382,220.15839377566058,0,0,0,0,0,0,0,0,0,0,3,0,230,249,0,0,88,14,0,0,0,924.7082629207243,98.74767904,814.6230706382978,50206.934457935895,5065.232589892061,2607.6280451882294,1050.3681437951086,215257.5004260324,51257.302601731004,50206.934457935895,21485.19697223658
20/01/2026 (16:00:00 - 16:59:59),0,22,180,202,31,36,135.36656352713234,26.13147715073179,0,0,100,0,23713.82836708759,131.74349092826438,0,0,0,0,0,0,0,0,0,0,5,0,211,238,0,0,70,20,0,0,0,454.5664306,60.50873951844059,383.07325094084666,29570.77958453792,3879.751992404269,2317.7168693595513,1047.602929638279,234833.23635213802,30618.38251,29570.77958453792,22548.381133685783
20/01/2026 (17:00:00 - 17:59:59),0,9,148,157,19,23,92.01516089132618,21.540636944063106,0,0,100,0,35344.02633,238.81098868751081,0,0,0,0,0,0,0,0,0,0,4,0,167,180,0,0,70,8,0,0,0,749.5844889084138,57.33039586671197,686.4628065694536,38185.4155,1984.2787734739545,967.1448408654632,848.6181187104773,228207.4802961594,39034.033615828776,38185.4155,20758.48608801183
20/01/2026 (18:00:00 - 18:59:59),0,1,112,113,21,22,61.11214791824221,13.090877632315383,0,0,100,0,43523.49508419356,388.6026346802996,0,0,0,0,0,0,0,0,0,0,1,0,133,135,0,0,67,1,0,0,0,933.4024604324766,119.16030559257396,806.1461252471247,48349.10381678443,3918.853418199758,1076.7719358394509,597.1010318006889,223806.42520541186,48946.20484858512,48349.10381678443,15247.36994600301
20/01/2026 (19:00:00 - 19:59:59),0,6,129,135,26,28,41.43265072115105,7.769489734,0,0,100,0,32056.138817641175,248.4972001367533,0,0,0,0,0,0,0,0,0,0,2,0,155,163,0,0,96,5,0,0,0,1115.2995149085307,125.70949416180001,985.4192229699939,36340.76512182781,3746.5933909876194,646.4736553941771,404.8811903665319,239117.84904511657,36745.646312194345,36340.76512182781,12136.504642689071
20/01/2026 (20:00:00 - 20:59:59),0,2,69,71,7,8,44.37584982402076,7.624747920984465,0,0,100,0,19506.800776770033,282.7072576343483,0,0,0,0,0,0,0,0,0,0,1,0,76,79,0,0,53,1,0,0,0,1002.7335785990936,94.93745239879973,901.7607668,21554.181565560746,1630.9409877859257,458.68731704874665,294.9571204083874,250450.07571252956,21849.138685969134,21554.181565560746,15700.785601501326
20/01/2026 (21:00:00 - 21:59:59),0,1,56,57,8,9,40.64807661849981,11.132184670189966,0,0,100,0,17443.910953585168,311.4984098854494,0,0,0,0,0,0,0,0,0,0,1,0,64,66,0,0,33,1,0,0,0,881.3358481139677,48.336190140929084,825.4050704484498,18873.027368802563,1003.8195138404196,486.0536015736892,295.4640740071379,259147.9657143461,19168.49144,18873.027368802563,9683.542842844221
20/01/2026 (22:00:00 - 22:59:59),0,2,48,50,11,12,54.18231865475283,15.646799207425477,0,0,100,0,9881.389444185774,205.86228008720363,0,0,0,0,0,0,0,0,0,0,1,0,59,62,0,0,27,1,0,0,0,999.1743947440464,251.59099484272173,738.6158168123685,12815.565667958926,2503.732235503259,529.0874022484121,283.6993516826983,257114.78396148368,13099.265019641625,12815.565667958926,17785.951018874708
20/01/2026 (23:00:00 - 23:59:59),0,1,49,50,8,8,12.024488022192845,2.8384137387827604,0,0,100,0,17407.72506000424,355.25969510212735,0,0,0,0,0,0,0,0,0,0,0,0,57,58,0,0,45,0,0,0,0,921.8562534147711,122.28394254617785,794.9148670122689,19459.59717030094,1823.657361336811,265.47429981048595,192.04188592152198,255338.0612146221,19651.639056222462,19459.59717030094,13010.299729155431
21/01/2026 (00:00:00 - 00:59:59),0,1,27,28,8,8,11.782999053304138,2,0,0,100,0,7302.127613880968,270.4491708844803,0,0,0,0,0,0,0,0,0,0,0,0,35,36,0,0,25,0,0,0,0,696.5221631546337,79.38419306581059,608.4745731634539,8256.367542,720.3282109,303.21889238792573,110.1396073,260106.88933078828,8366.507149096564,8256.367542,19526.60352011513
21/01/2026 (01:00:00 - 01:59:59),0,0,40,40,4,5,26.702297467163348,6.958147482842568,0,0,100,0,7903.563778732322,197.58909446830805,0,0,0,0,0,0,0,0,0,0,1,0,44,45,0,0,34,0,0,0,0,504.76288784166684,74.79678497,406.2112872072751,10055.545763060414,1201.7893576750062,1045.211889318393,120.66308319820762,261718.40281580365,10176.208846258622,10055.545763060414,16105.388337937706
21/01/2026 (02:00:00 - 02:59:59),0,2,39,41,2,2,21.05309567470042,3.9020461651981297,0,0,100,0,10994.858698455515,281.91945380655164,0,0,0,0,0,0,0,0,0,0,0,0,41,43,0,0,36,2,0,0,0,1239.7679965699208,113.58315955613624,1121.0679160430595,12207.725765551411,1013.3071492376241,209.79375979972326,216.0685318215933,254088.6526716627,12423.794297373004,12207.725765551411,21487.55303096431
21/01/2026 (03:00:00 - 03:59:59),0,2,34,36,5,5,20.218561967631107,4.992595876560857,0,0,100,0,9453.449257,278.0426252202406,0,0,0,0,0,0,0,0,0,0,0,0,39,41,0,0,33,2,0,0,0,1106.1452671833927,110.6953388669478,986.1061431005659,11277.050356992062,1505.9124021639939,364.4076234,178.94311524877378,264180.4410100376,11455.993472240836,11277.050356992062,12363.565517721534
21/01/2026 (04:00:00 - 04:59:59),0,2,43,45,11,12,16.499908705446302,4.046175952429451,0,0,100,0,7601.234831239197,176.77290305207435,0,0,0,0,0,0,0,0,0,0,1,0,54,57,0,0,36,2,0,0,0,663.0849893896426,59.74028173,594.8612016480978,9194.154708294049,1228.129118389378,458.10932483570963,168.0448432701707,256341.52718632625,9362.199552,9194.154708294049,22296.273262109524
21/01/2026 (05:00:00 - 05:59:59),0,5,50,55,5,6,24.45581150420526,4.843776391917789,0,0,100,0,8054.469839465183,161.08939678930366,0,0,0,0,0,0,0,0,0,0,1,0,55,61,0,0,39,4,0,0,0,548.0312894271203,30.531485559346088,507.87047348258983,9180.803771,644.8674119904945,529.6131711851432,227.6673970692027,258781.6174311844,9408.471167784102,9180.803771,19809.911401031466
21/01/2026 (06:00:00 - 06:59:59),0,6,53,59,15,15,44.67577273888075,10.39885302219484,0,0,100,0,21586.158475659264,407.28600897470307,0,0,0,0,0,0,0,0,0,0,0,0,68,74,0,0,33,5,0,0,0,1301.8828187676243,99.93328146477236,1198.7715001952465,22892.798426095516,1138.2039837331652,216.1065233171661,184.25515893776088,248363.85453925346,23077.053585033278,22892.798426095516,16559.091875713264
21/01/2026 (07:00:00 - 07:59:59),0,4,70,74,10,11,28.79700369352525,6.468481760091856,0,0,100,0,12668.056685704454,180.9722383672065,0,0,0,0,0,0,0,0,0,0,1,0,80,85,0,0,59,3,0,0,0,633.3177159155359,52.67429960867721,575.1559093660259,14430.70218407991,1378.5200125171534,439.00055526663084,390.61452928815413,261458.79255637978,14821.316713368064,14430.70218407991,11719.89073025218
21/01/2026 (08:00:00 - 08:59:59),0,11,128,139,19,22,42.49177249908547,13.005449108440034,0,0,100,0,47319.45743526486,369.68326121300674,0,0,0,0,0,0,0,0,0,0,3,0,147,161,0,0,86,7,0,0,0,1345.0073353000537,59.891035871766476,1279.553984589336,50177.28499970831,2145.8512650576954,817.6602813,660.9029915468846,225978.8233158538,50838.187991255196,50177.28499970831,11182.988692891007
21/01/2026 (09:00:00 - 09:59:59),0,11,152,163,15,19,76.9611688,19.052545138725726,0,0,100,0,30454.47968581452,200.35841898562185,0,0,0,0,0,0,0,0,0,0,4,0,167,182,0,0,72,9,0,0,0,945.6939390058576,249.05046996616764,685.3304675,41119.529802286175,8945.473888460425,1889.2712505123413,507.24197107001453,231663.37056706616,41626.77177335619,41119.529802286175,14709.857659577641
21/01/2026 (10:00:00 - 10:59:59),0,12,151,163,28,34,68.03351615002444,22.322755853047298,0,0,100,0,31305.655520768385,207.3222219918436,0,0,0,0,0,0,0,0,0,0,6,0,179,197,0,0,69,8,0,0,0,658.3504826435004,79.80593416110624,571.335323,35386.73649966599,2992.487936430183,1290.451354977939,474.36254435928646,230500.33003151533,35861.09904402528,35386.73649966599,21638.570924459385
21/01/2026 (11:00:00 - 11:59:59),0,16,213,229,36,38,155.42387909663978,29.346718789516142,0,0,100,0,31417.99916281086,147.50234348737493,0,0,0,0,0,0,0,0,0,0,2,0,249,267,0,0,79,14,0,0,0,591.5643606005152,56.914881997231625,526.7978198316046,37114.55176753552,4024.1492863570406,1955.0630341480687,742.5341554828174,234734.03230882392,37857.08592301834,37114.55176753552,15408.881768157727
21/01/2026 (12:00:00 - 12:59:59),0,25,247,272,25,29,149.7718583864565,30.089354533554385,0,0,100,0,114708.53250791563,464.40701420208757,0,0,0,0,0,0,0,0,0,0,4,0,272,301,0,0,93,23,0,0,0,1380.8204280577538,121.83418029112651,1250.1952745273654,127676.83310469241,10796.93020667913,2391.144721079221,1345.094000072012,139237.5089,129021.92710476443,127676.83310469241,19740.563949143543
21/01/2026 (13:00:00 - 13:59:59),0,27,227,254,32,38,141.4590625098949,36.15420974564846,0,0,100,0,56503.77095649486,248.9152905572461,0,0,0,0,0,0,0,0,0,0,6,0,259,292,0,0,58,18,0,0,0,997.7181690971073,131.8240530746489,856.9774007964621,69950.95454656893,11423.089233772922,2309.429243533036,1206.6323753396234,197652.11475278248,71157.58692190856,69950.95454656893,19190.298325308988
21/01/2026 (14:00:00 - 14:59:59),0,27,190,217,25,27,100.1127311639073,27.68536376058609,0,0,100,0,75599.37437556924,397.8914440819434,0,0,0,0,0,0,0,0,0,0,2,0,215,244,0,0,72,20,0,0,0,1043.9827185293827,170.90032072164678,866.9648681227908,84241.49684094473,7479.791825235914,1315.2688822632085,743.0857239,187374.88558145886,84984.58256485204,84241.49684094473,15640.531853689128
21/01/2026 (15:00:00 - 15:59:59),0,26,191,217,28,30,94.70544760403422,28.91075934488324,0,0,100,0,44343.79803027928,232.16648183392292,0,0,0,0,0,0,0,0,0,0,2,0,219,247,0,0,61,22,0,0,0,996.5021003621457,84.05301642883674,905.0699842923188,53685.66193702144,7932.455875313047,1616.0228213768428,888.8736756632508,223979.29468759117,54574.53561268469,53685.66193702144,9446.1697
21/01/2026 (16:00:00 - 16:59:59),0,31,210,241,31,37,186.03362017812637,34.16144225,0,0,100,0,56290.10390371632,268.04811382722056,0,0,0,0,0,0,0,0,0,0,6,0,241,278,0,0,81,22,0,0,0,1029.4700533490923,94.02195910871468,930.6002593664616,64706.36977124469,7398.220544006048,1168.3282046137065,671.2950004474218,202168.2616703341,65377.66477169211,64706.36977124469,20454.073557973818
21/01/2026 (17:00:00 - 17:59:59),0,18,129,147,13,16,85.52398236732651,19.904847695639795,0,0,100,0,28685.32167250463,222.36683467057853,0,0,0,0,0,0,0,0,0,0,3,0,142,163,0,0,70,15,0,0,0,600.3239022370459,41.57008548389797,553.2796811906302,31035.65879509759,1644.1736350281778,777.3272499,594.9560839377435,247651.6934152172,31630.614879035336,31035.65879509759,8717.691705747486
21/01/2026 (18:00:00 - 18:59:59),0,8,92,100,9,10,33.245403937904584,7.466092044505178,0,0,100,0,16590.872767441087,180.33557355914226,0,0,0,0,0,0,0,0,0,0,1,0,101,110,0,0,76,6,0,0,0,659.2234539696184,42.63098521362412,610.8431703507152,18688.46624786122,1568.6580271344676,580.6791389331713,336.15420740834765,258029.5185176222,19024.620455269567,18688.46624786122,10945.861027108216
21/01/2026 (19:00:00 - 19:59:59),0,9,117,126,20,22,56.54120807509749,9.673084430735166,0,0,100,0,28133.58723755896,240.45801057742702,0,0,0,0,0,0,0,0,0,0,2,0,137,148,0,0,83,9,0,0,0,849.6857508695376,156.76177520597693,687.8877178414914,32796.22252169536,4073.3931189543014,689.9673216234835,673.3922656006793,233433.90213749814,33469.614787296036,32796.22252169536,21096.48307520583
21/01/2026 (20:00:00 - 20:59:59),0,2,66,68,8,10,37.73779481340892,7.341904049,0,0,100,0,10378.484973935427,157.24977233235495,0,0,0,0,0,0,0,0,0,0,2,0,74,78,0,0,53,1,0,0,0,431.1870611,90.85404363151287,330.95021878403867,12860.510809424988,1862.7611225198339,694.3271024206027,264.7372659661788,258011.19265489702,13125.248075391168,12860.510809424988,16863.559269711815
